BPC,CCR,Report_Date,Entry,Age,ctznRace,ctznSex,Closed,Unit,Administrative_Closure,Allegation,Finding,ofcrRace,ofcrSex,ObjectId
18-45,69452,2020/01/20 00:00:00+00,Walk In,56,Black,Male,2018/04/19 00:00:00+00,8TH PRECINCT,,Procedure,Unfounded,Black,Male,9015
18-46,69453,2020/01/20 00:00:00+00,Walk In,56,Black,Male,2018/01/22 00:00:00+00,8TH PRECINCT,Duplication,Procedure,Void,White,Male,9017
18-47,69454,2020/01/20 00:00:00+00,Walk In,31,Black,Male,2018/04/23 00:00:00+00,TRAFFIC ENFORCEMENT UNIT,,Procedure,Sustained,Black,Male,9019
18-46,69453,2020/01/20 00:00:00+00,Walk In,56,Black,Male,2018/01/22 00:00:00+00,8TH PRECINCT,Duplication,Demeanor,Void,White,Male,9021
18-42,69449,2020/01/19 00:00:00+00,Walk In,39,Black,Male,2018/04/09 00:00:00+00,2ND PRECINCT,,Procedure,Exonerated,White,Male,8992
18-42,69449,2020/01/19 00:00:00+00,Walk In,39,Black,Male,2018/04/09 00:00:00+00,2ND PRECINCT,,Procedure,Sustained,White,Male,8993
18-42,69449,2020/01/19 00:00:00+00,Walk In,39,Black,Male,2018/04/09 00:00:00+00,Unknown Command,,Procedure,No Charge,Unknown,Unknown,8994
18-43,69450,2020/01/19 00:00:00+00,Unknown,50,Unknown,Female,2018/03/26 00:00:00+00,MAJOR VIOLATORS,Admin. Closure,Search,Admin. Closure,White,Male,8995
18-43,69450,2020/01/19 00:00:00+00,Unknown,50,Unknown,Female,2018/03/26 00:00:00+00,MAJOR VIOLATORS,Admin. Closure,Demeanor,Admin. Closure,White,Male,8996
18-42,69449,2020/01/19 00:00:00+00,Walk In,39,Black,Male,2018/04/09 00:00:00+00,Unknown Command,,Demeanor,No Charge,Unknown,Unknown,8997
18-44,69451,2020/01/19 00:00:00+00,Walk In,0,White,Female,2018/04/06 00:00:00+00,4TH PRECINCT,,Service,Unfounded,White,Male,8998
18-43,69450,2020/01/19 00:00:00+00,Unknown,68,Black,Male,2018/03/26 00:00:00+00,MAJOR VIOLATORS,Admin. Closure,Demeanor,Admin. Closure,White,Male,8999
18-44,69451,2020/01/19 00:00:00+00,Walk In,0,White,Female,2018/04/06 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,9000
18-43,69450,2020/01/19 00:00:00+00,Unknown,68,Black,Male,2018/03/26 00:00:00+00,MAJOR VIOLATORS,Admin. Closure,Procedure,Admin. Closure,White,Male,9002
18-42,69449,2020/01/19 00:00:00+00,Walk In,39,Black,Male,2018/04/09 00:00:00+00,2ND PRECINCT,,Procedure,Unfounded,Black,Male,9003
18-42,69449,2020/01/19 00:00:00+00,Walk In,39,Black,Male,2018/04/09 00:00:00+00,Unknown Command,,Force,No Charge,Unknown,Unknown,9004
18-43,69450,2020/01/19 00:00:00+00,Unknown,68,Black,Male,2018/03/26 00:00:00+00,MAJOR VIOLATORS,Admin. Closure,Search,Admin. Closure,White,Male,9005
18-44,69451,2020/01/19 00:00:00+00,Walk In,0,White,Female,2018/04/06 00:00:00+00,4TH PRECINCT,,Service,Unfounded,Black,Female,9006
18-44,69451,2020/01/19 00:00:00+00,Walk In,0,White,Female,2018/04/06 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,9007
18-43,69450,2020/01/19 00:00:00+00,Unknown,50,Unknown,Female,2018/03/26 00:00:00+00,MAJOR VIOLATORS,Admin. Closure,Procedure,Admin. Closure,White,Male,9008
18-42,69449,2020/01/19 00:00:00+00,Walk In,39,Black,Male,2018/04/09 00:00:00+00,2ND PRECINCT,,Demeanor,Sustained,White,Male,9009
18-40,69447,2020/01/18 00:00:00+00,Telephone (or TDD),32,Black,Male,2018/03/26 00:00:00+00,8TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Female,8987
18-41,69448,2020/01/18 00:00:00+00,Telephone (or TDD),42,Black,Female,2018/04/19 00:00:00+00,MAJOR VIOLATORS,,Demeanor,Not Sustained,Black,Male,8988
18-41,69448,2020/01/18 00:00:00+00,Telephone (or TDD),42,Black,Female,2018/04/19 00:00:00+00,MAJOR VIOLATORS,,Force,Unfounded,Black,Male,8989
18-41,69448,2020/01/18 00:00:00+00,Telephone (or TDD),42,Black,Female,2018/04/19 00:00:00+00,MAJOR VIOLATORS,,Search,Exonerated,Black,Male,8990
18-40,69447,2020/01/18 00:00:00+00,Telephone (or TDD),32,Black,Male,2018/03/26 00:00:00+00,8TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male,8991
18-37,69444,2020/01/17 00:00:00+00,Walk In,50,Black,Female,2018/04/18 00:00:00+00,8TH PRECINCT,,Demeanor,Not Sustained,Black,Male,8976
18-36,69443,2020/01/17 00:00:00+00,Telephone (or TDD),47,Black,Female,2018/04/18 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,8977
18-39,69446,2020/01/17 00:00:00+00,Walk In,32,Black,Male,2018/04/18 00:00:00+00,8TH PRECINCT,,Service,Exonerated,Black,Male,8978
18-38,69445,2020/01/17 00:00:00+00,Walk In,38,White,Male,2018/04/18 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,8979
18-38,69445,2020/01/17 00:00:00+00,Walk In,38,White,Male,2018/04/18 00:00:00+00,8TH PRECINCT,,Demeanor,Not Sustained,Black,Male,8980
18-38,69445,2020/01/17 00:00:00+00,Walk In,38,White,Male,2018/04/18 00:00:00+00,8TH PRECINCT,,Procedure,Unfounded,Black,Male,8981
18-35,69442,2020/01/17 00:00:00+00,Walk In,42,Black,Male,2018/04/18 00:00:00+00,5TH PRECINCT,,Force,Not Sustained,Black,Male,8982
18-38,69445,2020/01/17 00:00:00+00,Walk In,38,White,Male,2018/04/18 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,8983
18-39,69446,2020/01/17 00:00:00+00,Walk In,32,Black,Male,2018/04/18 00:00:00+00,8TH PRECINCT,,Demeanor,Not Sustained,White,Male,8984
18-35,69442,2020/01/17 00:00:00+00,Walk In,42,Black,Male,2018/04/18 00:00:00+00,POLICE PERSONNEL,,Force,No Charge,Black,Female,8985
18-36,69443,2020/01/17 00:00:00+00,Telephone (or TDD),47,Black,Female,2018/04/18 00:00:00+00,11TH PRECINCT,,Procedure,Unfounded,Black,Male,8986
18-32,69439,2020/01/16 00:00:00+00,Telephone (or TDD),56,Black,Female,2018/03/27 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Procedure,No Charge,Unknown,Unknown,8867
18-34,69441,2020/01/16 00:00:00+00,Walk In,24,Black,Female,2018/04/19 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,8868
18-28,69435,2020/01/16 00:00:00+00,Walk In,34,Black,Female,2018/04/02 00:00:00+00,11TH PRECINCT,,Demeanor,Unfounded,White,Male,8869
18-34,69441,2020/01/16 00:00:00+00,Walk In,24,Black,Female,2018/04/19 00:00:00+00,8TH PRECINCT,,Service,Sustained,Black,Female,8870
18-34,69441,2020/01/16 00:00:00+00,Walk In,24,Black,Female,2018/04/19 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,8871
18-34,69441,2020/01/16 00:00:00+00,Walk In,50,Black,Female,2018/04/19 00:00:00+00,8TH PRECINCT,,Service,Sustained,Black,Female,8872
18-28,69435,2020/01/16 00:00:00+00,Walk In,34,Black,Female,2018/04/02 00:00:00+00,11TH PRECINCT,,Procedure,Sustained,White,Male,8873
18-29,69436,2020/01/16 00:00:00+00,Telephone (or TDD),21,Black,Male,2018/03/28 00:00:00+00,UNKNOWN COMMAND,,Force,No Charge,Unknown,Unknown,8951
18-34,69441,2020/01/16 00:00:00+00,Walk In,50,Black,Female,2018/04/19 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,8952
18-29,69436,2020/01/16 00:00:00+00,Telephone (or TDD),21,Black,Male,2018/03/28 00:00:00+00,12TH PRECINCT,,Force,Unfounded,White,Male,8953
18-29,69436,2020/01/16 00:00:00+00,Telephone (or TDD),21,Black,Male,2018/03/28 00:00:00+00,12TH PRECINCT,,Force,Unfounded,White,Male,8954
18-31,69438,2020/01/16 00:00:00+00,Telephone (or TDD),32,Black,Male,2018/04/18 00:00:00+00,6TH PRECINCT,,Procedure,Unfounded,White,Male,8955
18-34,69441,2020/01/16 00:00:00+00,Walk In,24,Black,Female,2018/04/19 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,8956
18-30,69437,2020/01/16 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/18 00:00:00+00,11TH PRECINCT,,Demeanor,Not Sustained,White,Male,8957
18-34,69441,2020/01/16 00:00:00+00,Walk In,50,Black,Female,2018/04/19 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,8958
18-34,69441,2020/01/16 00:00:00+00,Walk In,24,Black,Female,2018/04/19 00:00:00+00,8TH PRECINCT,,Procedure,Sustained,Black,Female,8959
18-34,69441,2020/01/16 00:00:00+00,Walk In,24,Black,Female,2018/04/19 00:00:00+00,8TH PRECINCT,,Procedure,Sustained,Black,Female,8960
18-30,69437,2020/01/16 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/18 00:00:00+00,11TH PRECINCT,,Procedure,Exonerated,Black,Male,8961
18-34,69441,2020/01/16 00:00:00+00,Walk In,50,Black,Female,2018/04/19 00:00:00+00,8TH PRECINCT,,Service,No Charge,Black,Female,8962
18-33,69440,2020/01/16 00:00:00+00,Walk In,46,White,Female,2018/03/09 00:00:00+00,5TH PRECINCT,,Procedure,Sustained,Black,Female,8963
18-32,69439,2020/01/16 00:00:00+00,Telephone (or TDD),56,Black,Female,2018/03/27 00:00:00+00,11TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,White,Male,8964
18-34,69441,2020/01/16 00:00:00+00,Walk In,24,Black,Female,2018/04/19 00:00:00+00,8TH PRECINCT,,Service,No Charge,Black,Female,8965
18-30,69437,2020/01/16 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/18 00:00:00+00,11TH PRECINCT,,Demeanor,No Charge,Black,Male,8966
18-33,69440,2020/01/16 00:00:00+00,Walk In,46,White,Female,2018/03/09 00:00:00+00,5TH PRECINCT,,Demeanor,Sustained,Black,Female,8967
18-34,69441,2020/01/16 00:00:00+00,Walk In,50,Black,Female,2018/04/19 00:00:00+00,8TH PRECINCT,,Procedure,Sustained,Black,Female,8968
18-34,69441,2020/01/16 00:00:00+00,Walk In,50,Black,Female,2018/04/19 00:00:00+00,8TH PRECINCT,,Procedure,Sustained,Black,Female,8969
18-34,69441,2020/01/16 00:00:00+00,Walk In,50,Black,Female,2018/04/19 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,8970
18-34,69441,2020/01/16 00:00:00+00,Walk In,50,Black,Female,2018/04/19 00:00:00+00,8TH PRECINCT,,Demeanor,Sustained,Black,Female,8971
18-34,69441,2020/01/16 00:00:00+00,Walk In,50,Black,Female,2018/04/19 00:00:00+00,8TH PRECINCT,,Demeanor,Sustained,Black,Female,8972
18-32,69439,2020/01/16 00:00:00+00,Telephone (or TDD),56,Black,Female,2018/03/27 00:00:00+00,11TH PRECINCT,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male,8973
18-34,69441,2020/01/16 00:00:00+00,Walk In,24,Black,Female,2018/04/19 00:00:00+00,8TH PRECINCT,,Demeanor,Sustained,Black,Female,8974
18-34,69441,2020/01/16 00:00:00+00,Walk In,24,Black,Female,2018/04/19 00:00:00+00,8TH PRECINCT,,Demeanor,Sustained,Black,Female,8975
18-27,69434,2020/01/15 00:00:00+00,Walk In,28,Black,Male,2018/03/21 00:00:00+00,AUTO THEFT,,Service,No Charge,White,Male,8865
18-27,69434,2020/01/15 00:00:00+00,Walk In,28,Black,Male,2018/03/21 00:00:00+00,AUTO THEFT,,Procedure,Exonerated,White,Male,8866
18-26,69433,2020/01/14 00:00:00+00,Walk In,0,Black,Female,2018/04/04 00:00:00+00,11TH PRECINCT,,Demeanor,Unfounded,Black,Male,8847
18-26,69433,2020/01/14 00:00:00+00,Walk In,0,Black,Female,2018/04/04 00:00:00+00,11TH PRECINCT,,Service,Sustained,White,Male,8848
18-26,69433,2020/01/14 00:00:00+00,Walk In,39,Black,Male,2018/04/04 00:00:00+00,11TH PRECINCT,,Procedure,Sustained,Black,Male,8849
18-26,69433,2020/01/14 00:00:00+00,Walk In,0,Black,Female,2018/04/04 00:00:00+00,11TH PRECINCT,,Demeanor,Sustained,Black,Male,8850
18-26,69433,2020/01/14 00:00:00+00,Walk In,39,Black,Male,2018/04/04 00:00:00+00,11TH PRECINCT,,Demeanor,Sustained,Black,Male,8851
18-26,69433,2020/01/14 00:00:00+00,Walk In,0,Black,Female,2018/04/04 00:00:00+00,11TH PRECINCT,,Harassment,No Charge,Black,Male,8852
18-26,69433,2020/01/14 00:00:00+00,Walk In,0,Black,Female,2018/04/04 00:00:00+00,11TH PRECINCT,,Harassment,No Charge,Black,Male,8853
18-26,69433,2020/01/14 00:00:00+00,Walk In,0,Black,Female,2018/04/04 00:00:00+00,11TH PRECINCT,,Procedure,Sustained,Black,Male,8854
18-26,69433,2020/01/14 00:00:00+00,Walk In,0,Black,Female,2018/04/04 00:00:00+00,11TH PRECINCT,,Procedure,No Charge,Black,Male,8855
18-26,69433,2020/01/14 00:00:00+00,Walk In,39,Black,Male,2018/04/04 00:00:00+00,11TH PRECINCT,,Procedure,No Charge,Black,Male,8856
18-26,69433,2020/01/14 00:00:00+00,Walk In,39,Black,Male,2018/04/04 00:00:00+00,11TH PRECINCT,,Harassment,No Charge,Black,Male,8857
18-26,69433,2020/01/14 00:00:00+00,Walk In,39,Black,Male,2018/04/04 00:00:00+00,11TH PRECINCT,,Harassment,No Charge,Black,Male,8858
18-26,69433,2020/01/14 00:00:00+00,Walk In,0,Black,Female,2018/04/04 00:00:00+00,11TH PRECINCT,,Service,Unfounded,Black,Male,8859
18-26,69433,2020/01/14 00:00:00+00,Walk In,0,Black,Female,2018/04/04 00:00:00+00,11TH PRECINCT,,Service,Unfounded,Black,Male,8860
18-26,69433,2020/01/14 00:00:00+00,Walk In,39,Black,Male,2018/04/04 00:00:00+00,11TH PRECINCT,,Service,Sustained,White,Male,8861
18-26,69433,2020/01/14 00:00:00+00,Walk In,39,Black,Male,2018/04/04 00:00:00+00,11TH PRECINCT,,Service,Unfounded,Black,Male,8862
18-26,69433,2020/01/14 00:00:00+00,Walk In,39,Black,Male,2018/04/04 00:00:00+00,11TH PRECINCT,,Service,Unfounded,Black,Male,8863
18-26,69433,2020/01/14 00:00:00+00,Walk In,39,Black,Male,2018/04/04 00:00:00+00,11TH PRECINCT,,Demeanor,Unfounded,Black,Male,8864
18-24,69431,2020/01/13 00:00:00+00,Walk In,42,Black,Male,2018/04/16 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,8837
18-24,69431,2020/01/13 00:00:00+00,Walk In,42,Black,Male,2018/04/16 00:00:00+00,8TH PRECINCT,,Procedure,Sustained,Black,Male,8838
18-24,69431,2020/01/13 00:00:00+00,Walk In,42,Black,Male,2018/04/16 00:00:00+00,8TH PRECINCT,,Search,Not Sustained,Asian,Male,8839
18-24,69431,2020/01/13 00:00:00+00,Walk In,42,Black,Male,2018/04/16 00:00:00+00,8TH PRECINCT,,Procedure,Sustained,Asian,Male,8840
18-24,69431,2020/01/13 00:00:00+00,Walk In,42,Black,Male,2018/04/16 00:00:00+00,UNKNOWN COMMAND,,Search,No Charge,Unknown,Unknown,8841
18-25,69432,2020/01/13 00:00:00+00,Telephone (or TDD),43,Black,Male,2018/03/19 00:00:00+00,UNKNOWN COMMAND,Admin. Closure,Harassment,Admin. Closure,Unknown,Unknown,8842
18-24,69431,2020/01/13 00:00:00+00,Walk In,42,Black,Male,2018/04/16 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,8843
18-24,69431,2020/01/13 00:00:00+00,Walk In,42,Black,Male,2018/04/16 00:00:00+00,8TH PRECINCT,,Procedure,Sustained,White,Male,8844
18-24,69431,2020/01/13 00:00:00+00,Walk In,42,Black,Male,2018/04/16 00:00:00+00,8TH PRECINCT,,Procedure,Not Sustained,Asian,Male,8845
18-24,69431,2020/01/13 00:00:00+00,Walk In,42,Black,Male,2018/04/16 00:00:00+00,8TH PRECINCT,,Demeanor,Not Sustained,Asian,Male,8846
18-23,69430,2020/01/12 00:00:00+00,Walk In,67,Black,Female,2018/04/04 00:00:00+00,Unknown Command,,Demeanor,No Charge,Unknown,Unknown,8818
18-23,69430,2020/01/12 00:00:00+00,Walk In,67,Black,Female,2018/04/04 00:00:00+00,Unknown Command,,Service,No Charge,Unknown,Unknown,8821
18-23,69430,2020/01/12 00:00:00+00,Walk In,67,Black,Female,2018/04/04 00:00:00+00,12TH PRECINCT PDU,,Demeanor,Exonerated,Black,Female,8824
18-22,69429,2020/01/12 00:00:00+00,Telephone (or TDD),46,White,Male,2018/04/11 00:00:00+00,COMMUNICATIONS OPERATIONS,Admin.close/Inadequate Service,Service,Admin. Closure,Unknown,Unknown,8827
18-23,69430,2020/01/12 00:00:00+00,Walk In,67,Black,Female,2018/04/04 00:00:00+00,Unknown Command,,Procedure,No Charge,Unknown,Unknown,8830
18-23,69430,2020/01/12 00:00:00+00,Walk In,67,Black,Female,2018/04/04 00:00:00+00,12TH PRECINCT PDU,,Procedure,Not Sustained,Black,Male,8833
18-22,69429,2020/01/12 00:00:00+00,Telephone (or TDD),46,White,Male,2018/04/11 00:00:00+00,UNKNOWN COMMAND,Admin.close/Inadequate Service,Service,No Charge,Unknown,Unknown,8836
18-19,69426,2020/01/11 00:00:00+00,Online,45,Black,Female,2018/04/10 00:00:00+00,10TH PRECINCT PDU,Admin.close/Inadequate Service,Service,Admin. Closure,Black,Male,8802
18-20,69427,2020/01/11 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/12 00:00:00+00,11TH PRECINCT,,Search,Exonerated,White,Male,8804
18-20,69427,2020/01/11 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/12 00:00:00+00,11TH PRECINCT,,Search,Exonerated,White,Male,8806
18-18,69425,2020/01/11 00:00:00+00,Walk In,23,Black,Female,2018/04/11 00:00:00+00,6TH PRECINCT,,Service,Unfounded,Black,Male,8809
18-19,69426,2020/01/11 00:00:00+00,Online,45,Black,Female,2018/04/10 00:00:00+00,10TH PRECINCT PDU,Admin.close/Inadequate Service,Procedure,No Charge,Black,Male,8812
18-18,69425,2020/01/11 00:00:00+00,Walk In,23,Black,Female,2018/04/11 00:00:00+00,6TH PRECINCT,,Demeanor,Sustained,Black,Male,8815
18-20,69427,2020/01/11 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/12 00:00:00+00,11TH PRECINCT,,Procedure,Exonerated,White,Male,8930
18-20,69427,2020/01/11 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/12 00:00:00+00,11TH PRECINCT,,Procedure,Exonerated,White,Male,8931
18-20,69427,2020/01/11 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/12 00:00:00+00,11TH PRECINCT,,Demeanor,Not Sustained,White,Male,8932
18-17,69424,2020/01/11 00:00:00+00,Telephone (or TDD),30,Black,Female,2018/03/29 00:00:00+00,11TH PRECINCT,,Procedure,Exonerated,White,Male,8933
18-20,69427,2020/01/11 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/12 00:00:00+00,11TH PRECINCT,,Procedure,No Charge,White,Male,8934
18-20,69427,2020/01/11 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/12 00:00:00+00,11TH PRECINCT,,Demeanor,Unfounded,White,Male,8935
18-20,69427,2020/01/11 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/12 00:00:00+00,11TH PRECINCT,,Demeanor,Unfounded,White,Male,8936
18-20,69427,2020/01/11 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/12 00:00:00+00,11TH PRECINCT,,Harassment,No Charge,White,Male,8937
18-20,69427,2020/01/11 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/12 00:00:00+00,11TH PRECINCT,,Harassment,No Charge,White,Male,8938
18-19,69426,2020/01/11 00:00:00+00,Online,45,Black,Female,2018/04/10 00:00:00+00,10TH PRECINCT PDU,Admin.close/Inadequate Service,Procedure,No Charge,Hispanic,Male,8939
18-16,69423,2020/01/11 00:00:00+00,Letter,26,Unknown,Female,2018/03/07 00:00:00+00,UNKNOWN COMMAND,Transferred,Procedure,Admin. Closure,Unknown,Unknown,8940
18-20,69427,2020/01/11 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/12 00:00:00+00,11TH PRECINCT,,Procedure,Unfounded,White,Male,8941
18-20,69427,2020/01/11 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/12 00:00:00+00,11TH PRECINCT,,Procedure,Unfounded,White,Male,8942
18-19,69426,2020/01/11 00:00:00+00,Online,45,Black,Female,2018/04/10 00:00:00+00,10TH PRECINCT PDU,Admin.close/Inadequate Service,Service,No Charge,Hispanic,Male,8943
18-18,69425,2020/01/11 00:00:00+00,Walk In,23,Black,Female,2018/04/11 00:00:00+00,6TH PRECINCT,,Procedure,Sustained,Black,Male,8944
18-21,69428,2020/01/11 00:00:00+00,Walk In,36,Black,Male,2018/03/14 00:00:00+00,2ND PRECINCT,Admin. Closure,Harassment,Admin. Closure,Hispanic,Male,8945
18-18,69425,2020/01/11 00:00:00+00,Walk In,23,Black,Female,2018/04/11 00:00:00+00,6TH PRECINCT,,Service,Unfounded,White,Male,8946
18-21,69428,2020/01/11 00:00:00+00,Walk In,36,Black,Male,2018/03/14 00:00:00+00,2ND PRECINCT,Admin. Closure,Harassment,Admin. Closure,White,Male,8947
18-20,69427,2020/01/11 00:00:00+00,Telephone (or TDD),48,Black,Male,2018/04/12 00:00:00+00,11TH PRECINCT,,Demeanor,No Charge,White,Male,8948
18-17,69424,2020/01/11 00:00:00+00,Telephone (or TDD),30,Black,Female,2018/03/29 00:00:00+00,11TH PRECINCT,,Procedure,Sustained,White,Male,8949
18-17,69424,2020/01/11 00:00:00+00,Telephone (or TDD),30,Black,Female,2018/03/29 00:00:00+00,11TH PRECINCT,,Procedure,Sustained,White,Male,8950
18-15,69422,2020/01/10 00:00:00+00,Walk In,30,Black,Female,2018/04/12 00:00:00+00,TACTICAL RESPONSE UNIT,,Harassment,Unfounded,White,Male,8819
18-15,69422,2020/01/10 00:00:00+00,Walk In,26,Black,Male,2018/04/12 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,8822
18-15,69422,2020/01/10 00:00:00+00,Walk In,26,Black,Male,2018/04/12 00:00:00+00,TACTICAL RESPONSE UNIT,,Demeanor,Unfounded,Black,Male,8825
18-15,69422,2020/01/10 00:00:00+00,Walk In,30,Black,Female,2018/04/12 00:00:00+00,TACTICAL RESPONSE UNIT,,Harassment,Unfounded,Black,Male,8828
18-15,69422,2020/01/10 00:00:00+00,Walk In,30,Black,Female,2018/04/12 00:00:00+00,TACTICAL RESPONSE UNIT,,Harassment,Unfounded,Black,Male,8831
18-15,69422,2020/01/10 00:00:00+00,Walk In,26,Black,Male,2018/04/12 00:00:00+00,TACTICAL RESPONSE UNIT,,Harassment,Unfounded,Black,Male,8834
18-15,69422,2020/01/10 00:00:00+00,Walk In,26,Black,Male,2018/04/12 00:00:00+00,TACTICAL RESPONSE UNIT,,Harassment,Unfounded,Black,Male,8877
18-15,69422,2020/01/10 00:00:00+00,Walk In,26,Black,Male,2018/04/12 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,8880
18-15,69422,2020/01/10 00:00:00+00,Walk In,26,Black,Male,2018/04/12 00:00:00+00,UNKNOWN COMMAND,,Harassment,No Charge,Unknown,Unknown,8882
18-15,69422,2020/01/10 00:00:00+00,Walk In,30,Black,Female,2018/04/12 00:00:00+00,TACTICAL RESPONSE UNIT,,Search,Exonerated,White,Male,8884
18-15,69422,2020/01/10 00:00:00+00,Walk In,30,Black,Female,2018/04/12 00:00:00+00,UNKNOWN COMMAND,,Service,No Charge,Unknown,Unknown,8886
18-15,69422,2020/01/10 00:00:00+00,Walk In,30,Black,Female,2018/04/12 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,8888
18-15,69422,2020/01/10 00:00:00+00,Walk In,30,Black,Female,2018/04/12 00:00:00+00,UNKNOWN COMMAND,,Procedure,No Charge,Unknown,Unknown,8890
18-15,69422,2020/01/10 00:00:00+00,Walk In,26,Black,Male,2018/04/12 00:00:00+00,TACTICAL RESPONSE UNIT,,Search,Exonerated,Black,Male,8892
18-15,69422,2020/01/10 00:00:00+00,Walk In,26,Black,Male,2018/04/12 00:00:00+00,TACTICAL RESPONSE UNIT,,Search,Exonerated,Black,Male,8922
18-15,69422,2020/01/10 00:00:00+00,Walk In,30,Black,Female,2018/04/12 00:00:00+00,TACTICAL RESPONSE UNIT,,Demeanor,Unfounded,Black,Male,8923
18-15,69422,2020/01/10 00:00:00+00,Walk In,30,Black,Female,2018/04/12 00:00:00+00,UNKNOWN COMMAND,,Harassment,No Charge,Unknown,Unknown,8924
18-15,69422,2020/01/10 00:00:00+00,Walk In,26,Black,Male,2018/04/12 00:00:00+00,UNKNOWN COMMAND,,Demeanor,No Charge,Unknown,Unknown,8925
18-15,69422,2020/01/10 00:00:00+00,Walk In,26,Black,Male,2018/04/12 00:00:00+00,TACTICAL RESPONSE UNIT,,Search,Exonerated,White,Male,8926
18-15,69422,2020/01/10 00:00:00+00,Walk In,26,Black,Male,2018/04/12 00:00:00+00,TACTICAL RESPONSE UNIT,,Harassment,Unfounded,White,Male,8927
18-15,69422,2020/01/10 00:00:00+00,Walk In,30,Black,Female,2018/04/12 00:00:00+00,TACTICAL RESPONSE UNIT,,Search,Exonerated,Black,Male,8928
18-15,69422,2020/01/10 00:00:00+00,Walk In,30,Black,Female,2018/04/12 00:00:00+00,TACTICAL RESPONSE UNIT,,Search,Exonerated,Black,Male,8929
